Date,Consumption,avg_max,avg_min,avg_rain,avg_temp
2019-10-09,118.3,29.075793339655945,22.854423376230095,18.733485425963543,25.96510835794302
2019-10-10,128.2,30.5652038867657,22.88010289118841,6.564307262048575,26.722653388977058
2019-10-11,140.5,31.28533715468187,23.097429128793582,1.5876759769338546,27.191383141737724
2019-10-12,141.4,31.574210387009842,23.33179796659029,1.0668622255325322,27.453004176800064
2019-10-13,139.1,31.38143876882699,22.975009771493767,4.5756804383162315,27.178224270160378
2019-10-14,141.5,31.62878550015963,22.240569041325482,0.0,26.934677270742554
2019-10-15,148.2,32.00622323843149,21.91312599182129,0.0,26.95967461512639
2019-10-16,141.6,31.863455405602096,22.467478972214924,0.0,27.165467188908508
2019-10-17,154.3,32.04105802682732,22.909231039193973,0.14516903956731167,27.47514453301065
2019-10-18,161.1,32.58304537259614,23.164387189424954,0.27718085773063417,27.873716281010545
2019-10-19,164.8,32.166606756357034,23.288639948918274,0.3085428033814286,27.727623352637654
2019-10-20,156.5,31.313392199002784,23.499527124258186,0.7150530146829996,27.406459661630485
2019-10-21,158.2,31.052041567288907,23.287907380324135,0.5549656206911261,27.16997447380652
2019-10-22,159.6,31.45845471895657,23.437603877140916,3.497267539754058,27.448029298048745
2019-10-23,149.6,28.93667807945838,22.73018514193023,0.0,25.833431610694305
2019-10-24,124.8,24.711267324594363,21.70487506573017,19.840075117169,23.20807119516227
2019-10-25,110.6,23.530577586247382,20.37557733975924,35.88051509676558,21.95307746300331
2019-10-26,116.3,26.01015839209923,19.95010845477765,21.124623981389135,22.98013342343844
2019-10-27,113.9,28.141399970421432,21.10157893254207,0.07351210894006657,24.62148945148175
2019-10-28,115.4,29.533631104689377,20.963060379028324,0.0,25.24834574185885
2019-10-29,115.1,29.911686823918252,19.81700779841497,0.0,24.86434731116661
2019-10-30,117.4,30.078837614793045,19.884481283334587,0.0,24.981659449063816
2019-10-31,123.7,30.004020104041466,20.708022044255184,0.0,25.356021074148323
2019-11-01,124.9,30.51603874793419,20.588919859666092,0.0,25.55247930380014
2019-11-02,123.3,30.776757607093206,20.30787027799166,0.0,25.542313942542435
2019-11-03,116.8,30.75904273986815,20.581710081834053,0.0,25.6703764108511
2019-11-04,125.0,30.677124023437504,20.506580939659703,0.0,25.591852481548603
2019-11-05,128.1,30.05480516873873,20.535181632408726,0.38465077949292725,25.29499340057373
2019-11-06,125.3,29.124045885526204,19.4897959782527,0.39821250872178493,24.30692093188945
2019-11-07,118.6,29.412636683537407,18.075004650996284,0.0,23.743820667266846
2019-11-08,117.2,28.02281321012058,19.240771366999716,0.0,23.63179228856015
2019-11-09,99.6,25.72926389254058,20.130391634427593,13.284197081219062,22.929827763484084
2019-11-10,91.1,27.880990395179147,20.100373194767876,37.53537332289143,23.99068179497351
2019-11-11,109.0,29.17211048419658,19.447687295766976,0.011245643550699394,24.309898889981778
2019-11-12,115.2,28.655981210561908,18.69501128563516,0.0,23.675496248098533
2019-11-13,115.8,29.227262790386494,17.665132155785194,0.0,23.446197473085846
2019-11-14,112.3,29.950937857994663,17.754072409409748,0.0,23.852505133702206
2019-11-15,117.8,30.369698891272915,17.825006558344924,0.0,24.09735272480892
2019-11-16,115.7,30.212656754713784,18.202633784367492,0.0,24.207645269540638
2019-11-17,106.1,29.722589639516972,18.204145724956806,0.0,23.96336768223689
2019-11-18,110.8,29.07632358257587,17.75269823807938,0.0,23.414510910327625
2019-11-19,111.2,28.094390135545,17.167747057401208,0.0,22.631068596473106
2019-11-20,114.1,27.8699183830848,16.62569625561055,0.116926158919479,22.247807319347675
2019-11-21,112.6,28.059547277597296,16.68537543370172,0.0,22.372461355649506
2019-11-22,114.2,27.867824407724243,16.355896582970242,0.0,22.111860495347244
2019-11-23,113.9,27.224656618558434,16.718496689429656,0.0,21.971576653994045
2019-11-24,102.9,27.584107619065488,16.74524542001579,0.0,22.16467651954064
2019-11-25,107.5,27.40957891024075,17.22977000016434,0.0,22.319674455202545
2019-11-26,110.8,28.198572892409086,16.728439991290752,0.0,22.46350644184992
2019-11-27,113.4,28.172783631544846,16.778747118436375,0.0,22.47576537499061
2019-11-28,113.0,28.462369185227605,16.463726337139413,0.0,22.46304776118351
2019-11-29,114.1,28.73999874408429,16.4895557990441,0.0,22.614777271564193
2019-11-30,115.6,28.171781833355258,16.436824211707485,0.0,22.30430302253137
2019-12-01,102.1,26.70412811866174,16.299282073974606,0.0,21.501705096318172
2019-12-02,108.5,26.301283029409547,15.98604385669414,0.0,21.143663443051842
2019-12-03,110.9,25.54583637530986,15.185135988088762,0.0,20.36548618169931
2019-12-04,110.1,25.47255633427546,14.380071713374209,0.0,19.926314023824833
2019-12-05,110.4,26.608500700730545,13.110148503230171,0.0,19.859324601980358
2019-12-06,110.8,26.977407895601708,13.158555030822754,0.0,20.06798146321223
2019-12-07,114.1,27.424038080068723,13.240559284503652,0.0,20.332298682286186
2019-12-08,107.6,26.926494451669548,13.984470514150773,0.0,20.45548248291016
2019-12-09,110.4,26.461368267352775,14.379001764150768,0.0,20.42018501575177
2019-12-10,114.3,25.899416703444242,14.080418513371395,0.0,19.98991760840782
2019-12-11,113.5,25.209831531231224,14.23093267587514,0.28127165274186566,19.72038210355318
2019-12-12,114.3,25.04949070857121,14.854760903578553,0.0,19.952125806074882
2019-12-13,113.2,24.97360068101149,15.396577761723437,0.0,20.185089221367463
2019-12-14,112.0,25.018046159010677,15.218654265770548,0.41619297433080105,20.118350212390613
2019-12-15,108.3,24.4984079507681,14.624374242929312,0.3836218732776066,19.561391096848705
2019-12-16,109.9,24.434931241548977,14.502584824195281,0.37726965185367695,19.46875803287213
2019-12-17,112.9,22.958859076866727,15.204334772550139,0.0,19.081596924708432
2019-12-18,111.2,21.276300430297848,13.28643160599929,0.0,17.281366018148567
2019-12-19,112.4,21.380134582519545,11.11716600564811,0.0,16.248650294083827
2019-12-20,109.4,20.288757470937888,10.642920567439155,0.0,15.465839019188522
2019-12-21,112.6,20.421556472778317,10.528533128591684,0.0,15.475044800685001
2019-12-22,104.1,20.50568125798152,11.379135131835945,0.0,15.942408194908733
2019-12-23,106.8,21.576060955341063,13.033761978149412,0.0,17.30491146674524
2019-12-24,111.8,22.43614475543681,10.682029357323284,0.0,16.559087056380047
2019-12-25,110.3,21.675770832942085,11.020215291243337,0.0,16.347993062092712
2019-12-26,109.6,20.029335168691787,11.932269133054291,0.7880652826843854,15.98080215087304
2019-12-27,107.0,18.55332888089693,10.459043246049145,6.5662769422386615,14.506186063473038
2019-12-28,111.1,20.513292899498577,8.481426899249737,0.01636737630222785,14.497359899374157
2019-12-29,100.7,21.76960695706881,8.408992400536173,0.0,15.08929967880249
2019-12-30,108.2,21.79461831312913,8.270736144139219,0.0,15.032677228634174
2019-12-31,110.2,23.2275000352126,8.471438554617077,0.0,15.849469294914838
2020-01-01,106.8,22.071043894841118,10.407366679264946,0.0,16.239205287053032
2020-01-02,107.0,23.178169837364774,12.755492137028623,0.13836692273616782,17.966830987196698
2020-01-03,106.4,19.84851059546838,13.326879354623646,8.476054368597081,16.587694975046013
2020-01-04,109.3,20.53408153240496,12.88455449617826,7.124906617583648,16.70931801429161
2020-01-05,102.9,20.51600955082821,12.653915331913883,0.36552750838525355,16.584962441371047
2020-01-06,106.4,19.994793965266314,10.341382686908421,0.09078050179011884,15.168088326087368
2020-01-07,109.1,21.39179728581354,9.369670721200793,0.0,15.380734003507165
2020-01-08,106.8,22.291689359224755,10.589111034686745,0.0,16.44040019695575
2020-01-09,109.6,21.389303354116578,13.148325993464539,1.777317562112303,17.26881467379056
2020-01-10,110.9,20.641296239999633,12.247737077566294,1.165385437734199,16.444516658782963
2020-01-11,110.0,20.946296838613655,10.546587137075571,0.0,15.746441987844612
2020-01-12,103.3,22.10314985421989,9.919092691861657,0.0,16.01112127304077
2020-01-13,110.9,22.240170845618618,9.408987228687,0.0,15.824579037152809
2020-01-14,113.8,23.45446381202111,9.77941256303054,0.0,16.616938187525825
2020-01-15,111.2,24.259657786442684,10.63123578291673,0.0,17.445446784679707
2020-01-16,113.8,25.2476153740516,11.61484446892372,0.0,18.43122992148766
2020-01-17,115.0,25.523829973660995,12.652791023254393,0.0,19.088310498457695
2020-01-18,116.0,25.982945515559262,13.263768196105946,0.09086959854219916,19.623356855832604
2020-01-19,107.4,22.704475989708524,13.239774410541248,0.05825407351508285,17.972125200124886
2020-01-20,112.2,21.29447218088004,12.021375582768371,0.08527159736011981,16.657923881824203
2020-01-21,122.3,21.797872249896695,10.6372038767888,0.0,16.217538063342747
2020-01-22,118.8,23.26225764934833,10.12811040878296,0.0,16.695184029065647
2020-01-23,118.3,22.26717772850623,11.605989052699162,0.014042774836222334,16.936583390602696
2020-01-24,121.4,22.131547340979925,11.000979680281425,0.0,16.566263510630677
2020-01-25,119.1,22.81824038578912,8.987086076002859,0.003423125906424091,15.902663230895989
2020-01-26,107.5,22.83600352360653,9.911278944749096,0.0,16.37364123417781
2020-01-27,113.9,23.209353226881753,10.204181157625644,0.0,16.7067671922537
2020-01-28,119.5,23.856785260714027,11.021702656379112,0.0,17.43924395854657
2020-01-29,114.1,24.12285305903507,13.618745363675632,4.108562852848661,18.87079921135535
2020-01-30,120.5,23.098599360539367,15.654442420372607,1.504811387170445,19.376520890455986
2020-01-31,118.9,22.841437119704022,13.368475767282348,1.8831376469496526,18.104956443493187
2020-02-01,119.8,23.13307703458346,11.71825078817514,0.003686510929555606,17.425663911379303
2020-02-02,111.4,23.05608103825496,10.957715327923106,0.0,17.00689818308903
2020-02-03,113.4,23.112341514000533,10.394851061014029,0.0,16.753596287507282
2020-02-04,121.4,23.797836156991828,10.281562585097095,0.0,17.039699371044463
2020-02-05,119.9,23.50755089979905,12.041667828193086,0.009690331690239182,17.774609363996067
2020-02-06,120.7,23.783034984882043,11.600036254295945,0.0,17.691535619588993
2020-02-07,121.4,21.648551060603218,11.902781706589922,0.0,16.77566638359657
2020-02-08,120.2,21.36888768122747,12.161945856534512,0.03125862032175066,16.76541676888099
2020-02-09,111.2,24.248004179734455,11.947113477266745,0.10460320205399484,18.0975588285006
2020-02-10,119.7,25.001013535719657,10.305907836327181,0.0,17.65346068602342
2020-02-11,120.9,25.48032819307767,10.716693071218648,0.0,18.09851063214816
2020-02-12,123.3,26.363623252281783,10.838526505690357,0.0,18.60107487898607
2020-02-13,122.5,26.552094239455002,11.550494340749905,0.0,19.051294290102454
2020-02-14,121.7,27.185755362877487,12.492438389704775,0.0,19.83909687629113
